"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"7177",2,2,1,1,2,1,4,9,1,3,2,5,3,2,2,2,1,18,2,1,5,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,20,NA,5,4,NA,2,5,7,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,800,0,800,200,0,200,300,100,0,0,0,0,0,160,1,17,5009,1,2,2,1,4,0,0,0,1,2
"7179",2,2,1,1,2,1,7,6,2,3,NA,NA,3,2,2,1,7,18,18,5,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,NA,4,5,6,4,5,7,5,4,5,4,5,1,1,0,0,0,0,0,0,0,0,1903.0405,1737.93654793663,165.10397205398,52.138096438099,0,1737.93654793663,86.8968273968317,26.0690482190495,0,0,0,0,0,634.346833333333,5,2,224,1,7,1,1,3,1,0,0,0,2
"7180",2,2,1,1,2,1,7,9,2,2,1,4,3,2,2,2,1,7,2,3,5,8,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,5,16,5,10,12,1,10,NA,4,4,4,4,4,1,0,0,0,1,0,0,0,0,0,1658.72,1629.1,29.62,0,0,1481,148.1,29.62,0,0,0,0,0,552.906666666667,6,2,341,1,2,1,1,5,0,1,0,0,2
"7186",2,2,1,1,2,4,1,2,10,9,NA,NA,3,2,2,1,2,4,2,5,6,24,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,24,26,NA,3,4,NA,3,4,7,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,1260,0,1260,210,0,600,300,150,0,0,0,0,0,180,8,6,701,1,2,1,2,4,0,1,0,0,2
"7188",2,2,1,1,2,4,2,4,NA,1,NA,NA,3,2,2,1,2,3,1,5,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,10,4,5,12,2,5,NA,5,4,4,4,4,2,1,0,0,0,0,0,0,0,0,4800.55,1433,3367.55,0,358.25,4299,100.31,42.99,0,0,0,0,0,960.11,2,2,205,2,7,3,1,3,0,0,0,1,2
"7189",2,2,1,1,2,4,2,4,6,3,NA,NA,3,2,2,1,2,7,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,NA,4,5,NA,7,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1629.6,727.5,902.1,174.6,0,727.5,727.5,0,0,0,0,0,0,325.92,4,2,231,2,11,1,1,2,1,0,0,0,2
"7199",2,2,1,1,2,1,16,4,12,1,4,3,3,2,2,1,2,20,2,99,102,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,99,102,104,5,10,17,2,9,11,4,4,4,4,4,3,1,0,0,0,0,0,0,0,0,170.4,0,170.4,0,0,85.2,85.2,0,0,0,0,0,0,85.2,1,1,2,1,4,3,1,3,0,0,0,1,2
"7200",2,2,1,1,2,1,2,4,6,3,4,2,3,2,2,1,2,7,7,3,5,6,7,8,10,13,14,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,14,19,1,4,5,1,2,3,4,3,4,4,4,2,1,0,0,0,0,0,0,0,0,1433,1146.4,286.6,0,286.6,1146.4,0,0,0,0,0,0,0,286.6,1,2,210,2,3,1,1,10,0,0,0,1,1
"7202",2,2,1,1,2,4,4,2,7,3,1,4,3,2,2,1,2,17,2,1,4,5,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,14,NA,4,5,10,3,7,11,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1933.82,1163.2,770.62,436.2,0,1017.8,436.2,43.62,0,0,0,0,0,483.455,3,2,203,2,4,1,1,5,1,0,0,0,2
"7204",2,2,1,1,2,1,1,7,11,3,7,4,3,3,3,1,7,2,2,125,129,130,132,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,129,130,125,5,6,10,1,2,NA,5,4,4,4,5,1,1,0,0,0,0,0,0,0,0,756.5,453.9,302.6,47.3569,0,470.9969,160.6806,77.4656,0,0,0,0,0,108.071428571429,12,2,278,2,7,1,1,5,0,0,0,1,2
"7207",2,2,1,1,2,1,2,7,13,2,1,4,3,3,4,1,7,21,1,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,4,3,10,12,5,7,NA,4,3,4,3,4,2,1,0,0,0,0,0,0,0,0,2321.46,1433,888.46,0,286.6,1433,573.2,28.66,0,0,0,0,0,464.292,2,2,220,1,8,1,1,3,0,0,0,1,1
"7209",2,2,1,1,2,1,4,15,7,1,2,6,3,2,2,17,2,3,3,6,10,11,16,18,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,18,19,10,6,8,NA,4,9,NA,5,5,5,4,5,1,0,1,0,0,0,0,0,0,0,1134.75,1059.1,75.65,151.3,0,756.5,151.3,75.65,0,0,0,0,0,226.95,12,2,205,2,1,2,1,6,0,0,0,1,3
"7210",2,2,1,1,2,1,4,2,3,3,NA,NA,3,3,4,1,2,9,2,4,5,6,8,14,39,40,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,40,NA,NA,5,6,10,2,5,10,4,2,3,4,4,1,1,0,0,0,0,0,0,0,0,3387.82,2908,479.82,290.8,0,2908,145.4,43.62,0,0,0,0,0,677.564,3,2,201,1,6,1,3,8,1,0,0,0,1
"7211",2,2,1,1,2,4,1,4,3,3,5,4,3,2,2,1,7,19,19,127,128,129,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,7,128,129,127,5,10,19,2,10,NA,4,4,4,4,5,1,1,0,0,0,0,0,0,0,0,1895.925,1895.925,0,297.4,0,1487,74.35,37.175,0,0,0,0,0,270.846428571429,8,2,339,2,12,1,1,4,0,1,0,0,2
"7217",2,2,2,2,1,1,1,10,NA,3,NA,NA,3,2,2,18,21,NA,18,126,127,129,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,126,129,130,10,18,19,2,10,NA,4,4,5,4,4,1,0,1,0,0,0,0,0,0,0,511.2,511.2,0,63.9,0,191.7,191.7,63.9,0,0,0,0,0,127.8,9,3,401,2,7,1,1,4,0,0,1,0,2
"7218",2,2,2,2,1,1,1,11,13,2,1,3,3,3,3,17,18,2,2,72,96,97,98,99,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,72,103,99,1,4,5,1,3,9,5,5,4,4,4,2,1,0,0,0,0,0,0,0,0,833.435,175.46,657.975,0,368.466,350.92,43.865,0,26.319,0,0,0,43.865,208.35875,11,1,65,2,4,3,2,6,0,0,1,0,3
"7219",2,2,2,2,1,1,1,11,4,1,2,3,3,3,4,18,1,2,18,96,97,98,99,100,103,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,103,96,97,6,8,10,1,10,NA,4,4,4,3,4,2,1,0,0,0,0,0,0,0,0,554.368,90.88,463.488,0,227.2,272.64,27.264,0,0,0,0,0,27.264,184.789333333333,9,1,3,2,9,4,1,7,0,0,1,0,2
"7222",2,2,2,2,1,1,1,16,9,3,4,2,3,2,2,18,1,2,18,96,99,127,128,129,130,132,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,128,129,96,4,5,15,2,9,NA,4,4,4,4,5,1,1,1,0,0,0,0,0,0,0,867.3,0,867.3,123.9,0,398.25,132.75,168.15,44.25,0,0,0,0,216.825,7,1,17,1,4,2,2,8,0,1,0,0,2
"7225",2,2,2,2,1,1,1,2,11,3,1,4,3,3,3,17,1,9,1,1,5,14,28,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,14,48,5,NA,NA,1,2,7,5,5,5,4,5,2,1,0,0,0,0,0,0,0,0,989.109,0,989.109,0,552.609,436.5,0,0,0,0,0,0,0,247.27725,4,6,701,2,2,3,3,5,1,0,0,0,3
"7227",2,2,2,2,1,1,1,2,4,1,2,3,3,3,4,1,2,4,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,NA,5,6,11,5,7,NA,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,2292.8,2292.8,0,0,429.9,1433,286.6,143.3,0,0,0,0,0,573.2,2,2,206,2,12,1,1,2,0,0,0,1,2
"7229",2,2,2,2,1,1,1,2,4,1,3,5,3,2,2,1,2,4,1,1,8,14,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,16,17,4,5,NA,3,5,NA,4,4,4,5,5,2,1,0,0,0,0,0,0,0,0,2221.15,2221.15,0,0,429.9,1433,286.6,71.65,0,0,0,0,0,444.23,2,2,206,2,7,1,1,5,0,0,0,1,2
"7231",2,2,2,2,1,1,1,2,4,2,3,1,3,3,12,14,9,1,14,1,5,8,21,29,42,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,1,8,4,10,NA,1,7,10,5,5,5,5,5,2,1,0,0,0,0,0,0,0,0,1000,1000,0,0,700,300,0,0,0,0,0,0,0,200,2,17,5009,2,5,2,4,7,0,0,0,1,3
"7232",2,2,2,2,1,1,1,2,4,2,3,4,3,2,2,1,2,4,1,10,11,14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,17,11,10,4,5,10,1,3,10,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,1867.16004956461,1697.41822687692,169.741822687692,763.838202094614,0,848.70911343846,169.741822687692,84.870911343846,0,0,0,0,0,266.737149937802,2,5,501,1,11,1,1,4,0,0,0,1,2
"7237",2,2,2,2,1,1,1,2,7,3,2,NA,3,2,2,1,2,18,18,127,128,129,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,130,127,128,5,10,19,1,10,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1502.912,1355.712,147.2,90.2336,0,1322.592,75.072,15.0144,0,0,0,0,0,500.970666666667,7,2,201,2,7,1,1,4,0,1,0,0,2
"7238",2,2,2,2,1,1,1,2,7,3,2,1,3,2,2,18,1,2,18,96,97,98,99,102,104,125,126,127,128,130,132,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,128,96,127,5,15,18,3,9,NA,5,4,5,4,5,1,1,1,1,0,0,0,0,0,0,1213.6,492,721.6,213.2,0,590.4,328,65.6,0,0,16.4,0,0,242.72,7,5,501,2,3,1,2,13,0,1,0,0,2
"7240",2,2,2,2,1,1,1,2,8,3,2,1,3,2,2,21,1,2,21,96,97,98,99,103,104,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,97,96,99,1,4,10,1,3,9,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,912.4167,434.484136984159,477.932550682574,199.862703012713,0,521.38096438099,130.345241095248,60.8277791777822,0,0,0,0,0,304.1389,5,14,1702,1,2,2,2,7,1,0,0,0,2
"7246",2,2,2,2,1,1,1,4,2,2,NA,NA,3,3,6,2,1,18,2,125,131,132,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,131,125,132,5,10,19,2,9,10,4,4,5,4,4,1,1,0,0,0,0,0,0,0,0,1163.2,727,436.2,145.4,0,727,218.1,72.7,0,0,0,0,0,290.8,3,2,201,2,3,1,1,4,1,0,0,0,2
"7247",2,2,2,2,1,1,1,4,2,3,2,5,3,3,3,2,7,18,7,125,127,128,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,127,125,134,5,9,10,1,10,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,3250.176,3102.976,147.2,129.536,0,2944,147.2,29.44,0,0,0,0,0,812.544,7,2,335,2,7,1,1,4,0,1,0,0,2
"7249",2,2,2,2,1,1,1,5,NA,1,NA,NA,3,3,3,1,2,3,1,2,3,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,2,3,1,3,5,5,7,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,2224.11,1513,711.11,181.56,0,1513,151.3,378.25,0,0,0,0,0,444.822,11,2,202,2,5,1,1,4,0,0,1,0,2
"7253",2,2,2,2,1,1,1,6,7,3,1,2,3,2,2,18,17,1,18,79,80,96,97,98,99,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4,96,79,80,1,5,11,1,3,9,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,1532.896,744.549459982656,788.346487040459,0,656.95540586705,744.549459982656,87.5940541156066,0,0,0,0,0,43.7970270578033,383.224,6,17,5009,1,4,1,2,7,0,1,0,0,2
"7254",2,2,2,2,1,1,1,7,11,2,3,5,3,3,3,17,1,2,17,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,5,8,5,NA,NA,2,5,NA,4,4,4,3,3,1,1,0,0,0,0,0,0,0,0,695.98,529.55,166.43,226.95,0,151.3,151.3,151.3,0,0,15.13,0,0,173.995,11,2,201,2,7,2,1,3,0,0,1,0,2
"7257",2,2,2,2,1,1,1,7,2,3,2,8,3,2,2,1,7,2,1,2,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,8,2,5,15,16,2,3,9,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,222.15,222.15,0,103.67,0,44.43,44.43,29.62,0,0,0,0,0,55.5375,6,2,275,2,12,1,1,3,0,1,0,0,2
"7262",2,2,2,2,1,1,1,8,4,3,5,2,3,3,5,1,8,17,1,1,3,4,5,6,8,9,10,12,14,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,8,6,3,4,7,4,5,7,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,702.6,351.3,351.3,93.68,0,468.4,93.68,46.84,0,0,0,0,0,117.1,9,7,5001,1,7,2,1,12,0,0,1,0,2
"7263",2,2,2,2,1,1,1,8,7,3,2,NA,3,2,2,2,1,17,17,1,3,7,9,16,17,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,1,NA,10,NA,NA,3,8,10,5,5,3,4,5,1,0,1,0,0,0,0,0,0,0,790.5,0,790.5,110.5,0,425,170,85,0,0,0,0,0,79.05,3,14,1829,2,8,1,1,7,1,0,0,0,3
"7272",2,2,2,2,1,1,11,1,9,1,2,3,3,2,2,1,2,18,1,96,97,99,100,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,96,99,100,1,10,16,1,3,9,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1454,72.7,1381.3,479.82,0,290.8,436.2,101.78,87.24,58.16,0,0,0,484.666666666667,3,2,205,2,7,2,1,5,1,0,0,0,2
"7275",2,2,2,2,1,1,11,4,7,3,2,4,3,2,2,1,21,18,1,1,3,5,8,10,13,96,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,10,3,96,5,13,19,7,9,NA,5,5,4,4,4,1,0,1,0,0,0,0,0,0,0,684.02,297.4,386.62,223.05,0,178.44,148.7,59.48,29.74,0,44.61,0,0,171.005,8,2,202,1,8,1,2,8,0,1,0,0,3
"7277",2,2,2,2,1,1,11,9,1,2,3,1,3,2,2,1,2,18,1,94,95,96,97,99,101,102,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,99,102,96,1,8,16,1,3,9,4,4,4,3,3,1,1,0,0,0,0,0,0,0,0,1221.36,581.6,639.76,276.26,0,727,145.4,72.7,0,0,0,0,0,407.12,3,2,201,1,3,3,2,8,1,0,0,0,2
"7282",2,2,2,2,1,1,13,10,4,3,1,2,3,2,2,19,2,18,19,1,3,5,10,14,15,17,96,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,5,14,17,4,6,13,7,9,NA,4,4,5,4,4,1,0,1,0,0,0,0,0,0,0,676.324,355.96,320.364,71.192,0,222.475,133.485,133.485,26.697,0,88.99,0,0,169.081,12,1,3,1,8,1,2,9,0,0,0,1,2
