"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"7365",2,2,2,2,1,1,4,2,1,3,2,4,2,2,2,2,1,19,2,1,3,5,7,8,12,13,14,18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,13,1,4,10,13,1,7,10,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,900,0,900,105,0,600,135,60,0,0,0,0,0,150,8,6,731,2,5,2,1,10,0,1,0,0,2
"7369",2,2,2,2,1,1,4,2,16,3,2,8,2,3,3,1,2,NA,2,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,6,NA,4,5,10,7,NA,NA,3,4,4,4,4,1,1,0,0,0,0,0,0,0,0,240.273,44.495,195.778,88.99,0,88.99,44.495,17.798,0,0,0,0,0,120.1365,12,1,29,1,4,2,1,2,0,0,0,1,2
"7371",2,2,2,2,1,1,4,2,3,3,5,2,2,2,2,2,1,NA,2,4,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,14,NA,4,5,10,7,10,NA,5,5,5,4,4,3,1,0,0,0,0,0,0,0,0,638.385,612.15,26.235,0,349.8,174.9,87.45,26.235,0,0,0,0,0,212.795,3,1,2,2,8,1,1,3,1,0,0,0,3
"7374",2,2,2,2,1,1,4,2,6,3,1,2,2,3,3,1,9,2,1,4,5,6,8,10,13,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,5,8,9,10,19,3,7,NA,5,4,4,4,4,2,1,0,0,0,0,0,0,0,0,1067.55,0,1067.55,0,693,330,44.55,0,0,0,0,0,0,213.51,8,5,515,2,8,1,1,8,0,1,0,0,2
"7377",2,2,2,2,1,1,4,2,9,2,3,NA,2,3,4,1,2,5,2,3,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,8,5,3,4,10,2,3,10,5,5,4,5,5,3,1,0,0,0,0,0,0,0,0,890.241,178.0482,712.1928,0,262.35,437.25,131.175,43.725,0,0,0,0,15.741,296.747,3,1,143,1,1,2,1,4,1,0,0,0,3
"7378",2,2,2,2,1,1,4,3,1,3,1,2,2,2,2,17,2,18,17,72,96,97,99,102,104,902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,72,96,99,4,5,10,3,9,NA,4,4,4,4,5,2,1,0,0,0,0,0,0,0,0,653.506017347614,466.790012391153,186.716004956461,0,454.97,165.44,16.54,16.54,0,0,0,0,0,163.376504336904,2,5,501,2,2,2,2,7,0,0,0,1,2
"7380",2,2,2,2,1,1,4,3,2,3,4,2,2,3,4,2,1,7,2,1,4,5,6,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,5,8,4,10,18,3,7,10,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,641.5,256.6,384.9,64.15,0,256.6,256.6,64.15,0,0,0,0,0,160.375,6,3,401,2,3,1,1,6,0,1,0,0,2
"7381",2,2,2,2,1,1,4,3,7,1,2,3,2,2,2,1,17,18,18,96,97,98,99,102,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,104,102,99,1,2,4,1,9,NA,4,4,4,3,3,1,1,0,0,0,0,0,0,0,0,448.884,0,448.884,266.4,0,62.604,39.96,0,43.29,0,0,0,36.63,149.628,12,5,504,2,7,3,1,6,0,0,0,1,2
"7383",2,2,2,2,1,1,4,5,2,3,NA,NA,2,3,6,10,1,9,10,10,20,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,52,10,20,4,NA,NA,1,3,9,5,4,4,4,4,1,1,0,1,0,0,0,0,0,0,1446.62845156507,0,1446.62845156507,542.485669336902,0,452.071391114085,361.657112891268,45.2071391114085,45.2071391114085,0,0,0,0,160.736494618341,12,4,402,1,8,0,2,3,0,0,0,1,2
"7384",2,2,2,2,1,1,4,6,NA,3,5,2,2,3,3,8,1,9,1,5,10,14,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,14,5,4,6,10,3,7,10,4,5,4,4,4,1,1,0,0,0,0,0,0,0,0,1574.1,858.6,715.5,572.4,0,214.65,357.75,71.55,357.75,0,0,0,0,196.7625,4,4,402,1,2,1,1,5,1,0,0,0,3
"7387",2,2,2,2,1,1,4,6,8,1,2,3,2,3,4,1,19,9,19,5,6,8,22,125,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,22,131,125,4,9,10,1,5,7,5,4,4,4,5,2,1,0,0,0,0,0,0,0,0,1711.5,0,1711.5,0,1222.5,489,0,0,0,0,0,0,0,285.25,12,7,5951,1,8,0,3,6,0,0,0,1,2
"7388",2,2,2,2,1,1,4,8,1,2,3,4,2,2,2,1,22,2,2,20,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20,29,NA,3,4,19,1,3,NA,5,4,4,5,5,1,0,0,0,1,0,0,0,0,0,486.57,486.57,0,0,0,39.72,331,33.1,82.75,0,0,0,0,60.82125,10,5,504,2,4,2,2,2,0,0,1,0,2
"7396",2,2,2,2,1,1,6,8,2,3,4,7,2,3,4,18,20,17,18,1,2,3,5,14,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,108,1,3,4,6,14,1,7,11,5,5,5,3,5,1,0,1,0,0,0,0,0,0,0,573.8,271.8,302,120.8,0,151,302,0,0,0,0,0,0,114.76,10,6,709,2,3,1,2,6,0,0,1,0,3
"7397",2,2,2,2,1,1,7,1,2,3,2,5,2,2,2,2,1,18,18,124,125,127,128,129,130,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,134,129,127,4,5,10,2,3,10,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1019.7,463.5,556.2,169.95,0,618,154.5,77.25,0,0,0,0,0,254.925,2,5,501,2,12,1,1,7,0,0,0,1,3
"7398",2,2,2,2,1,1,7,13,2,3,2,5,2,3,6,1,7,10,1,1,4,5,6,7,8,9,10,14,20,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,7,NA,3,5,13,3,7,11,4,5,5,5,5,1,0,1,0,0,0,0,0,0,0,1003.05,222.9,780.15,668.7,0,222.9,55.725,55.725,0,0,0,0,0,111.45,1,7,5001,2,2,4,2,11,0,0,0,1,3
"7402",2,2,2,2,1,1,7,2,11,3,4,6,2,3,4,17,1,2,10,1,4,5,14,16,21,28,42,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,48,5,5,8,10,2,7,NA,3,5,5,4,4,2,1,0,0,0,0,0,0,0,0,1004.4,0,1004.4,0,558,446.4,0,0,0,0,0,0,0,200.88,1,6,701,2,2,4,4,9,0,0,0,1,3
"7403",2,2,2,2,1,1,7,2,4,3,NA,NA,2,2,2,1,2,4,1,125,127,128,129,130,131,132,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,127,131,128,5,10,19,2,3,10,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,716.5,429.9,286.6,112.392156862745,0,421.470588235294,112.392156862745,70.2450980392157,0,0,0,0,0,179.125,2,2,205,2,4,1,1,8,0,0,0,1,2
"7407",2,2,2,2,1,1,7,6,2,3,2,4,2,2,2,1,2,17,2,1,4,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,5,14,1,4,10,10,11,NA,4,3,3,4,3,1,0,1,0,0,0,0,0,0,0,577.28,0,577.28,262.4,0,164,131.2,19.68,0,0,0,0,0,96.2133333333334,7,5,502,2,8,1,1,4,0,1,0,0,1
"7408",2,2,2,2,1,1,7,9,6,3,6,2,2,3,3,1,7,2,1,3,4,5,6,7,8,12,13,14,18,19,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,19,7,4,5,9,2,7,10,4,4,3,4,4,1,1,0,0,0,0,0,0,0,0,1163.2,436.2,727,145.4,0,727,145.4,72.7,72.7,0,0,0,0,232.64,3,2,209,2,3,1,2,12,1,0,0,0,2
"7411",2,2,2,2,1,1,8,5,2,3,2,5,2,3,5,1,17,18,1,1,5,8,14,15,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1,14,15,4,5,NA,2,7,9,5,5,5,5,5,1,0,0,1,0,0,0,0,0,0,352.575120536619,0,352.575120536619,88.1437801341548,0,176.28756026831,52.8862680804929,35.2575120536619,0,0,0,0,0,58.7625200894365,10,6,701,1,3,3,2,6,0,0,1,0,3
"7412",2,2,2,2,1,1,8,7,3,3,2,8,2,3,4,1,17,19,17,1,3,4,5,6,11,12,14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,4,NA,3,4,10,3,7,9,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,343.48916291691,85.8722907292275,257.616872187682,85.8722907292275,0,171.744581458455,42.9361453646138,42.9361453646138,0,0,0,0,0,68.697832583382,3,6,701,1,3,1,1,9,1,0,0,0,2
"7413",2,2,2,2,1,1,8,9,1,2,1,5,2,2,2,18,1,2,18,79,98,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,79,98,99,1,4,10,1,3,9,5,5,4,4,5,2,1,0,0,0,0,0,0,0,0,1605.459,1166.809,438.65,0,745.705,789.57,35.092,0,0,0,0,0,35.092,535.153,10,1,65,2,9,3,2,3,0,0,1,0,3
"7414",2,2,2,2,1,1,8,9,1,3,2,1,2,3,7,9,4,1,1,5,6,8,12,14,28,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,28,48,5,9,10,12,1,7,9,4,4,4,3,3,2,1,0,0,0,0,0,0,0,0,2448,1224,1224,0,1224,1224,0,0,0,0,0,0,0,612,12,6,702,2,4,1,3,7,0,0,0,1,2
"7415",2,2,2,2,1,1,9,11,12,3,2,4,2,3,3,18,1,19,19,96,97,99,102,103,104,902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,97,96,104,1,4,6,1,2,9,4,4,5,5,4,1,1,1,0,0,0,0,0,0,0,1330.97108002574,1057.72536160986,273.24571841588,185.101938281725,0,705.150241073238,229.173828348802,44.0718900670774,88.1437801341548,0,79.3294021207393,0,0,332.742770006434,10,14,1702,1,4,2,1,7,0,0,1,0,1
"7416",2,2,2,2,1,1,9,16,10,3,5,NA,2,3,3,2,1,17,17,1,2,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,5,8,9,10,15,9,10,NA,4,2,4,4,4,1,1,0,0,0,0,0,0,0,0,579.4035,0,579.4035,296.439,0,152.711,80.847,49.4065,0,0,0,0,0,193.1345,6,1,3,1,3,3,1,4,0,1,0,0,1
"7419",2,2,2,2,1,1,9,2,4,4,3,2,2,2,2,1,22,17,1,1,2,5,6,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,1,4,5,NA,3,5,7,4,5,4,5,4,1,1,0,0,0,0,0,0,0,0,1481.2,1288,193.2,515.2,0,644,257.6,0,0,0,64.4,0,0,296.24,3,3,401,2,2,1,1,6,1,0,0,0,1
"7422",2,2,2,2,1,2,14,2,3,2,3,5,2,2,2,6,1,3,13,26,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,99,26,NA,4,5,15,1,3,9,4,3,5,4,4,1,1,0,0,0,0,0,0,0,0,2550,1050,1500,2000,0,50,500,0,0,0,0,0,0,637.5,8,15,5540,1,1,1,2,2,0,1,0,0,1
"7423",2,2,2,2,1,2,14,3,12,3,1,NA,2,2,2,6,17,1,6,1,2,3,4,5,6,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,7,5,4,5,16,4,5,9,5,5,5,4,5,1,0,0,1,0,0,0,0,0,0,2832,2655,177,442.5,0,354,354,177,265.5,0,0,0,1239,257.454545454545,4,14,1703,2,3,2,1,8,1,0,0,0,3
"7424",2,2,2,2,1,2,15,13,16,2,3,4,2,2,2,5,6,2,6,1,9,11,18,19,20,96,97,103,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,20,19,97,4,5,19,1,3,9,5,4,5,4,5,1,1,1,0,0,0,0,0,0,0,1150.2,639,511.2,230.04,0,511.2,191.7,166.14,0,0,51.12,0,0,287.55,9,3,401,2,4,1,2,10,0,0,1,0,2
"7430",2,2,2,2,1,4,1,4,7,5,3,4,2,3,4,2,7,1,2,1,4,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,8,3,5,9,7,NA,NA,5,3,4,5,4,1,1,0,0,0,0,0,0,0,0,3861,3217.5,643.5,643.5,0,2574,386.1,257.4,0,0,0,0,0,772.2,4,3,401,2,6,2,1,5,1,0,0,0,1
"7433",2,2,2,2,1,4,13,12,NA,3,1,NA,2,2,2,1,2,NA,1,2,5,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,18,NA,5,19,NA,2,7,NA,4,4,3,3,3,3,1,0,0,0,0,0,0,0,0,934.128,0,934.128,0,449.1,449.1,26.946,8.982,0,0,0,0,0,311.376,4,1,3,2,3,4,1,4,1,0,0,0,2
"7434",2,2,2,2,1,4,15,1,2,4,2,1,2,3,3,6,7,2,6,96,98,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,98,99,96,4,5,11,1,3,10,4,5,5,5,5,1,0,1,0,0,0,0,0,0,0,1069.37348293246,254.612734031538,814.760748900922,127.306367015769,0,67.8967290750768,76.3838202094614,118.819275881384,0,0,0,0,678.967290750768,356.457827644153,2,5,501,2,4,1,1,3,0,0,0,1,3
"7438",2,2,2,2,1,4,2,1,4,3,2,NA,2,2,2,1,2,18,2,124,125,128,130,132,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,125,130,128,4,5,10,2,3,9,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1192.28,1090.5,101.78,174.48,0,872.4,116.32,29.08,0,0,0,0,0,298.07,3,2,246,1,3,1,1,6,1,0,0,0,2
"7441",2,2,2,2,1,4,2,12,5,3,4,7,2,3,3,1,9,17,1,3,5,8,14,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,20,4,5,6,1,5,7,5,4,5,4,5,1,0,1,0,0,0,0,0,0,0,808.98,81.48,727.5,81.48,0,582,145.5,0,0,0,0,0,0,161.796,4,6,701,1,2,1,1,6,1,0,0,0,2
"7444",2,2,2,2,1,4,2,4,NA,5,3,NA,2,3,4,1,18,2,1,5,6,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,6,8,4,5,18,3,4,7,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1751.268,921.72,829.548,215.068,0,1152.15,384.05,0,0,0,0,0,0,250.181142857143,10,8,617,2,2,2,1,4,0,0,1,0,3
"7447",2,2,2,2,1,4,2,4,11,3,NA,NA,2,3,4,1,2,NA,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,NA,4,5,10,5,7,NA,5,4,4,4,5,1,1,0,0,0,0,0,0,0,0,317.317608482957,0,317.317608482957,26.4431340402464,0,105.772536160986,132.215670201232,52.8862680804929,0,0,0,0,0,105.772536160986,11,1,2,2,12,3,1,2,0,0,1,0,2
"7449",2,2,2,2,1,4,2,4,15,3,1,NA,2,3,4,1,2,5,1,5,6,7,8,9,10,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,8,5,4,5,10,4,5,7,5,4,4,4,5,2,1,0,0,0,0,0,0,0,0,1842.77,1523.55,319.22,0,507.85,1015.7,290.2,29.02,0,0,0,0,0,368.554,5,2,201,2,7,2,1,8,1,0,0,0,2
"7450",2,2,2,2,1,4,2,4,15,3,5,2,2,3,3,1,2,5,5,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,6,4,5,10,4,5,7,4,5,5,5,5,3,1,0,0,0,0,0,0,0,0,2011.35,0,2011.35,0,437.25,874.5,174.9,87.45,0,0,0,0,437.25,670.45,3,1,2,1,7,5,1,3,1,0,0,0,3
