"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"7159",2,2,1,1,1,7,NA,NA,NA,9,NA,NA,1,1,1,14,7,1,7,5,14,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,14,5,54,5,NA,NA,11,NA,NA,5,3,4,4,4,1,0,0,0,0,0,0,0,1,0,2540.64121806116,2260.35695557042,280.284262490733,361.657112891268,0,1446.62845156507,542.485669336902,180.828556445634,9.0414278222817,0,0,0,0,84.6880406020386,12,2,220,2,8,1,2,3,0,0,0,1,1
"7160",2,2,1,1,2,1,1,2,NA,9,NA,NA,1,1,1,3,1,2,2,4,5,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,NA,NA,3,4,5,2,NA,NA,5,4,4,3,4,1,1,0,0,0,0,0,0,0,0,1889.76,1889.76,0,182.88,0,1524,152.4,30.48,0,0,0,0,0,472.44,9,2,217,1,4,1,1,4,0,0,1,0,2
"7162",2,2,1,1,2,1,1,2,7,3,1,2,1,1,1,3,2,1,3,5,9,10,12,16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,12,9,4,5,18,2,7,NA,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,3751.32,2908,843.32,319.88,0,2908,436.2,87.24,0,0,0,0,0,937.83,3,2,289,2,3,1,1,6,1,0,0,0,2
"7166",2,2,1,1,2,1,10,11,16,2,3,4,1,1,1,4,2,1,4,4,5,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,4,5,8,9,12,1,7,10,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1234.21,1189.6,44.61,297.4,0,743.5,148.7,44.61,0,0,0,0,0,411.403333333333,8,2,328,1,2,1,1,4,0,1,0,0,2
"7171",2,2,1,1,2,1,2,NA,NA,3,2,4,1,1,1,1,2,22,2,2,5,6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,5,6,5,12,NA,2,7,NA,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,1732.385,0,1732.385,52.955,0,1513,151.3,15.13,0,0,0,0,0,433.09625,10,2,229,2,1,1,1,4,0,0,1,0,2
"7178",2,2,1,1,2,1,4,9,7,2,3,1,1,1,1,2,1,18,2,1,2,3,4,5,8,14,24,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,3,4,5,6,1,2,7,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,3119.65,3047.1,72.55,130.59,0,2902,72.55,14.51,0,0,0,0,0,623.93,5,2,216,2,12,1,2,9,1,0,0,0,2
"7181",2,2,1,1,2,1,8,10,9,3,5,NA,1,1,1,2,7,18,2,5,29,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,44,29,5,5,10,NA,1,NA,NA,4,4,4,5,3,1,0,1,0,0,0,0,0,0,0,651.7262,0,651.726205476238,130.345241095248,0,260.690482190495,173.793654793663,86.8968273968317,0,0,0,0,0,43.4484133333333,5,2,224,1,3,3,2,3,1,0,0,0,1
"7184",2,2,1,1,2,1,8,7,10,3,7,4,1,1,1,7,2,1,7,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,6,8,4,5,10,2,4,NA,5,4,4,4,4,1,0,1,0,0,0,0,0,0,0,1361.7,0,1361.7,98.7989,0,915.8189,302.9026,44.1796,0,0,0,0,0,226.95,10,2,215,2,12,1,1,3,0,0,1,0,2
"7190",2,2,1,1,2,4,2,7,NA,2,3,NA,1,1,1,1,2,NA,2,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,6,8,4,5,8,2,3,5,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,1813.75,1160.8,652.95,174.12,0,1451,145.1,43.53,0,0,0,0,0,259.107142857143,5,2,215,2,3,1,1,3,1,0,0,0,2
"7191",2,2,1,1,2,7,NA,NA,NA,3,2,1,1,1,1,2,15,14,14,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,57,NA,NA,5,13,18,2,10,NA,4,4,4,4,4,1,0,0,0,1,0,0,0,0,0,176.28756026831,132.215670201232,44.0718900670774,0,0,88.1437801341548,44.0718900670774,44.0718900670774,0,0,0,0,0,44.0718900670774,11,2,219,2,2,1,1,1,0,0,1,0,2
"7195",2,2,1,1,2,1,4,3,9,3,2,5,1,1,1,2,7,1,2,96,98,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,98,96,99,1,4,10,1,10,NA,4,4,4,5,5,1,1,0,0,0,0,0,1,0,0,677.16,356.4,320.76,133.65,0,311.85,124.74,71.28,35.64,0,0,0,0,225.72,5,1,1,2,3,2,1,3,1,0,0,0,2
"7201",2,2,1,1,2,4,16,4,2,2,3,7,1,1,1,2,4,NA,2,5,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,6,98,NA,NA,98,NA,NA,3,4,4,4,4,3,1,0,0,0,0,0,0,0,0,485.64,0,485.64,0,383.4,0,42.6,59.64,0,0,0,0,0,161.88,1,1,32,1,5,1,1,3,0,0,0,1,2
"7205",2,2,1,1,2,1,2,NA,NA,2,NA,NA,1,1,1,1,17,2,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,NA,NA,5,NA,NA,2,NA,NA,4,5,5,5,5,1,0,1,0,0,0,0,0,0,0,1690.94,143.3,1547.64,143.3,0,1433,71.65,42.99,0,0,0,0,0,422.735,1,2,224,2,3,2,1,2,0,0,0,1,3
"7224",2,2,2,2,1,1,1,2,NA,3,2,5,1,1,1,1,2,17,1,4,5,8,13,14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,14,17,5,4,5,10,2,5,7,5,4,4,4,4,1,1,0,0,0,1,0,0,0,0,166.280138275062,0,166.280138275062,0,0,122.522207150046,26.2547586750098,17.5031724500066,0,0,0,0,0,12.7907798673125,8,2,206,1,8,0,1,6,0,1,0,0,2
"7226",2,2,2,2,1,1,1,2,4,1,2,NA,1,1,1,1,2,7,1,4,5,10,14,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,10,3,5,NA,1,2,3,4,4,4,4,4,1,0,0,0,0,0,0,1,0,0,874.13,874.13,0,143.3,0,573.2,71.65,85.98,0,0,0,0,0,174.826,2,2,217,2,8,1,1,5,0,0,0,1,2
"7230",2,2,2,2,1,1,1,2,4,2,1,NA,1,1,1,1,2,4,4,59,60,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,90,997,60,NA,5,7,NA,10,NA,NA,4,4,4,4,4,1,0,0,0,1,0,0,0,0,0,649.788412648131,0,649.788412648131,0,0,487.341309486098,81.2235515810164,81.2235515810164,0,0,0,0,0,NA,1,2,235,1,8,0,1,3,0,0,1,1,2
"7241",2,2,2,2,1,1,1,3,NA,3,NA,NA,1,1,1,18,17,1,18,8,9,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,8,9,NA,4,11,NA,3,NA,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1300,600,700,600,0,400,300,0,0,0,0,0,0,216.666666666667,3,16,6540,1,2,2,2,3,1,0,0,0,3
"7248",2,2,2,2,1,1,1,4,2,3,7,2,1,1,1,1,2,NA,2,129,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,129,131,NA,5,10,NA,1,2,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1513,0,1513,226.95,0,907.8,226.95,151.3,0,0,0,0,0,378.25,11,2,215,1,2,1,1,2,0,0,1,0,2
"7251",2,2,2,2,1,1,1,5,9,3,5,2,1,1,1,18,17,7,18,1,3,4,5,14,16,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,14,5,4,10,NA,1,7,8,5,5,5,4,5,1,0,1,0,0,0,0,0,0,0,430,0,430,100,0,130,150,50,0,0,0,0,0,107.5,8,17,5009,2,5,2,2,7,0,1,0,0,3
"7258",2,2,2,2,1,1,1,7,9,3,NA,NA,1,1,1,1,2,18,1,5,6,8,17,28,32,35,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,8,5,6,3,5,NA,2,5,7,5,4,4,3,4,1,0,1,0,1,0,0,0,0,0,1989.11412090197,0,1989.11412090197,452.071391114085,0,904.14278222817,452.071391114085,180.828556445634,0,0,0,0,0,104.690216889578,12,6,701,2,8,0,2,8,0,0,0,1,2
"7259",2,2,2,2,1,1,1,8,11,5,3,2,1,1,1,22,18,1,22,4,5,14,39,96,98,99,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,12,997,4,96,5,10,11,7,10,NA,5,5,5,4,4,1,0,1,0,0,0,0,0,0,0,440.718900670774,0,440.718900670774,88.1437801341548,0,176.28756026831,88.1437801341548,44.0718900670774,44.0718900670774,0,0,0,0,36.7265750558978,10,4,402,2,2,1,4,8,0,0,1,0,3
"7267",2,2,2,2,1,1,10,1,4,3,2,4,1,1,1,18,2,7,18,125,128,129,130,132,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,132,128,125,5,10,12,1,10,NA,4,4,5,5,5,1,1,0,0,0,0,0,0,0,0,843.32,363.5,479.82,392.58,0,363.5,72.7,14.54,0,0,0,0,0,210.83,3,2,202,1,8,1,1,6,1,0,0,0,2
"7274",2,2,2,2,1,1,11,4,17,2,NA,NA,1,1,1,9,15,23,23,1,4,8,9,11,28,29,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,1,11,4,5,7,4,5,10,NA,4,5,4,3,4,1,0,0,0,0,0,0,1,0,0,500,0,500,0,0,100,200,200,0,0,0,0,0,16.6666666666667,7,17,8221,1,7,3,2,8,0,1,0,0,3
"7278",2,2,2,2,1,1,12,11,4,3,5,2,1,1,1,20,2,17,20,1,2,4,5,6,8,11,12,13,14,18,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,12,997,2,5,15,4,5,7,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,550,0,550,50,0,350,150,0,0,0,0,0,0,110,6,17,5009,2,5,1,1,12,0,1,0,0,3
"7280",2,2,2,2,1,1,13,NA,NA,3,NA,NA,1,1,1,19,NA,NA,19,7,14,18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,14,18,5,13,19,10,NA,NA,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,827.07,0,827.07,101.57,0,435.3,145.1,145.1,0,0,0,0,0,165.414,5,2,210,2,8,1,1,4,1,0,0,0,2
"7281",2,2,2,2,1,1,13,1,NA,3,NA,NA,1,1,1,19,2,1,19,11,14,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,NA,NA,10,13,19,2,9,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,266.58,0,266.58,44.43,0,148.1,44.43,29.62,0,0,0,0,0,66.645,6,2,205,2,3,2,1,3,0,1,0,0,2
"7289",2,2,2,2,1,1,13,5,4,3,5,NA,1,1,1,1,2,19,1,5,7,8,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,8,7,6,13,19,2,5,NA,4,3,3,4,4,1,1,0,0,0,0,0,0,0,0,859.8,0,859.8,286.6,0,384.044,171.96,17.196,0,0,0,0,0,171.96,1,2,211,2,8,1,1,5,0,0,0,1,1
"7295",2,2,2,2,1,1,16,10,NA,2,NA,NA,1,1,1,18,1,2,18,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,18,4,NA,3,4,5,2,NA,NA,4,4,4,4,4,1,0,0,0,1,0,0,0,0,0,544.68,0,544.68,0,0,453.9,75.65,15.13,0,0,0,0,0,27.234,12,2,224,1,3,1,1,2,0,0,0,1,2
"7296",2,2,2,2,1,1,16,12,11,3,4,2,1,1,1,2,1,18,18,4,5,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,4,8,4,NA,NA,3,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1088.85,320.25,768.6,640.5,0,192.15,128.1,128.1,0,0,0,0,0,362.95,7,3,401,2,4,3,1,4,0,1,0,0,2
"7299",2,2,2,2,1,1,17,13,NA,2,5,NA,1,1,1,1,18,NA,1,4,8,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,4,14,4,NA,NA,11,NA,NA,4,5,5,4,4,1,0,0,0,1,0,0,0,0,0,159.3,0,159.3,0,0,44.25,88.5,26.55,0,0,0,0,0,39.825,7,1,2,2,8,0,1,4,0,1,0,0,3
"7303",2,2,2,2,1,1,2,1,NA,3,2,1,1,1,1,1,2,18,1,124,125,129,130,132,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,129,132,NA,4,5,10,2,3,10,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,552.52,218.1,334.42,130.86,0,218.1,145.4,58.16,0,0,0,0,0,138.13,3,2,201,2,4,1,1,6,1,0,0,0,3
"7304",2,2,2,2,1,1,2,1,11,2,3,NA,1,1,1,1,4,2,1,128,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,129,NA,NA,5,6,10,1,2,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,3148.8,2265.6,883.2,345.6,0,2560,128,115.2,0,0,0,0,0,1049.6,8,3,401,2,7,1,1,2,0,1,0,0,3
"7319",2,2,2,2,1,1,2,4,1,2,3,4,1,1,1,1,2,4,2,5,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,8,11,4,5,NA,3,7,NA,4,5,4,5,5,1,0,0,1,0,0,0,0,0,0,1647.95,0,1647.95,716.5,0,716.5,143.3,71.65,0,0,0,0,0,235.421428571429,2,2,210,1,7,1,1,3,0,0,0,1,3
"7325",2,2,2,2,1,1,2,4,10,3,5,2,1,1,1,1,2,7,1,3,5,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,14,3,1,4,5,3,5,7,5,5,4,4,5,1,1,0,0,0,0,0,0,0,0,1746,1455,291,145.5,0,1455,145.5,0,0,0,0,0,0,582,4,2,210,2,4,1,1,4,1,0,0,0,3
"7340",2,2,2,2,1,1,2,7,4,3,NA,NA,1,1,1,7,1,2,7,3,4,5,8,12,16,17,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16,4,12,5,12,19,1,5,7,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,1486.72,736,750.72,117.76,0,883.2,441.6,44.16,0,0,0,0,0,185.84,7,2,210,2,8,0,2,8,0,1,0,0,2
"7353",2,2,2,2,1,1,3,7,4,2,3,7,1,1,1,19,17,1,17,1,2,4,5,6,7,14,16,20,23,24,25,96,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,11,16,1,5,5,10,NA,1,2,7,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,4200,0,4200,600,0,600,700,100,2000,0,200,0,0,381.818181818182,5,15,5536,2,4,1,3,14,1,0,0,0,3
"7355",2,2,2,2,1,1,4,1,NA,2,NA,NA,1,1,1,2,1,18,18,5,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,8,5,3,4,5,7,NA,NA,5,4,5,5,5,1,1,0,0,0,0,0,0,0,0,1660,1500,160,600,0,500,530,30,0,0,0,0,0,332,12,2,203,2,8,1,1,3,0,0,0,1,2
"7356",2,2,2,2,1,1,4,1,3,3,2,NA,1,1,1,17,2,1,17,4,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,6,20,5,10,14,1,4,9,5,4,4,4,4,1,0,1,0,0,0,0,0,0,0,430.3,397.2,33.1,165.5,0,99.3,132.4,33.1,0,0,0,0,0,107.575,11,5,502,2,5,1,1,3,0,0,1,0,2
