"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"10478",2,10,4,6,1,6,NA,NA,NA,9,NA,NA,4,3,5,16,2,1,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,NA,NA,5,12,NA,1,NA,NA,5,3,4,4,4,1,1,0,0,0,0,0,0,0,0,1307.79,1307.79,0,951.12,0,118.89,237.78,0,0,0,0,0,0,261.558,12,13,1501,2,2,3,1,1,0,0,0,1,1
"10480",2,10,1,1,1,6,NA,NA,NA,3,2,NA,4,3,3,16,15,1,1,6,22,26,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,38,22,6,5,10,NA,4,9,10,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,2700,2700,0,2100,0,300,300,0,0,0,0,0,0,128.571428571429,8,16,5520,1,2,3,3,4,0,1,0,0,3
"10492",2,100,1,1,1,6,NA,NA,NA,9,NA,NA,4,2,2,16,NA,NA,16,72,73,74,96,97,99,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,6,97,99,96,8,10,12,1,10,NA,4,4,5,4,4,1,1,0,0,0,0,0,1,0,0,127.8,127.8,0,0,0,127.8,0,0,0,0,0,0,0,21.3,1,1,138,1,2,4,2,7,0,0,0,1,2
"10509",2,11,1,1,1,1,4,3,2,4,3,2,4,3,5,17,4,2,17,1,2,3,5,8,9,16,17,18,19,22,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,16,3,9,3,4,NA,5,6,8,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1000,1000,0,600,0,300,100,0,0,0,0,0,0,200,10,9,803,2,2,3,2,12,0,0,1,0,3
"10513",2,11,1,1,1,6,NA,NA,NA,2,1,4,4,3,4,16,NA,NA,16,20,29,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,12,20,29,69,98,NA,NA,98,NA,NA,4,3,3,3,4,1,1,0,0,0,0,0,0,0,0,893.7,893.7,0,397.2,0,0,331,165.5,0,0,0,0,0,74.475,11,5,507,1,3,3,3,3,0,0,1,0,1
"10514",2,11,1,1,1,6,NA,NA,NA,2,8,NA,4,3,11,1,14,NA,14,5,6,8,13,17,18,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,17,8,5,3,4,16,4,5,7,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1754.3,1324,430.3,264.8,0,1324,165.5,0,0,0,0,0,0,350.86,10,5,503,2,4,2,1,7,0,0,1,0,3
"10515",2,11,1,1,1,6,NA,NA,NA,3,2,NA,4,3,3,16,15,1,16,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,29,NA,NA,4,15,NA,3,NA,NA,4,5,1,3,5,1,0,1,0,0,0,0,0,0,0,364.9667,347.587309587327,17.3793654793663,256.389089234352,0,15.5110836903345,84.8547519530062,8.2117501890006,0,0,0,0,0,72.99334,5,16,5520,1,2,2,1,1,1,0,0,0,3
"10518",2,11,2,2,1,6,NA,NA,NA,9,NA,NA,4,2,2,15,13,16,16,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,997,NA,NA,5,10,11,1,NA,NA,3,4,4,4,4,1,1,0,0,0,0,0,0,0,0,3947.85,0,3947.85,2631.9,0,877.3,438.65,0,0,0,0,0,0,1315.95,10,1,1,1,3,2,1,1,0,0,1,0,2
"10534",2,12,1,1,1,6,NA,NA,NA,5,NA,NA,4,3,5,16,NA,NA,16,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,997,NA,NA,98,NA,NA,98,NA,NA,4,5,4,4,4,1,1,0,0,0,0,0,0,0,0,575.1,575.1,0,511.2,0,0,63.9,0,0,0,0,0,0,115.02,9,3,401,2,2,2,1,1,0,0,1,0,3
"10548",2,12,2,2,1,6,NA,NA,NA,9,NA,NA,4,2,2,16,7,NA,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,NA,NA,98,NA,NA,98,NA,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1250,450,800,450,0,0,800,0,0,0,0,0,0,312.5,7,12,1302,1,5,3,1,1,0,1,0,0,3
"10557",2,12,3,3,1,6,NA,NA,NA,9,NA,NA,4,3,3,16,17,1,16,1,10,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,20,14,15,16,NA,3,9,NA,5,5,4,5,5,1,1,0,0,0,0,0,0,0,0,1747.912,852.64,895.272,852.64,0,426.32,191.844,191.844,42.632,0,42.632,0,0,291.318666666667,4,13,1512,1,2,4,1,4,1,0,0,0,3
"10562",2,12,4,6,1,6,NA,NA,NA,2,3,5,4,3,3,16,18,NA,16,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,7,NA,15,NA,NA,1,NA,NA,4,3,4,4,4,1,1,0,0,0,0,0,0,0,0,1356.773,1009.17,347.603,1009.17,0,224.26,89.704,33.639,0,0,0,0,0,226.128833333333,6,13,1640,1,2,3,1,2,0,1,0,0,1
"10564",2,12,3,3,1,6,NA,NA,NA,9,NA,NA,4,2,2,16,18,10,18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,20,NA,NA,98,NA,NA,98,NA,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,651.37,614.5,36.87,614.5,0,0,36.87,0,0,0,0,0,0,325.685,2,11,1101,1,5,3,1,1,0,0,0,1,3
"10569",2,13,1,1,1,6,NA,NA,NA,9,NA,NA,4,2,2,16,7,1,7,5,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,20,14,5,4,5,10,9,10,11,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1155,1155,0,82.5,0,330,660,82.5,0,0,0,0,0,385,8,5,501,1,12,2,1,3,0,1,0,0,2
"10586",2,14,5,48,1,6,NA,NA,NA,6,NA,NA,4,3,10,13,17,16,13,72,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,30,72,76,NA,4,5,16,3,9,10,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,1758.149,879.074510355498,879.074510355498,1230.7043144977,0,210.97788248532,87.9074510355498,105.48894124266,87.9074510355498,0,35.1629804142199,0,0,58.6049666666667,4,16,6564,1,2,1,1,2,1,0,0,0,2
"10604",2,15,1,1,1,6,NA,NA,NA,3,NA,NA,4,2,2,16,15,NA,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,NA,NA,2,10,NA,5,NA,NA,4,5,5,4,4,1,1,0,0,0,0,0,0,0,0,208.104,0,208.104,90.48,0,27.144,90.48,0,0,0,0,0,0,104.052,8,1,1,2,3,2,1,1,0,1,0,0,3
"10607",2,15,1,1,1,6,NA,NA,NA,3,2,NA,4,2,2,16,15,2,16,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,997,NA,NA,10,NA,NA,10,NA,NA,5,5,4,3,4,1,1,0,0,0,0,0,0,0,0,427.68,0,427.68,160.38,0,44.55,178.2,44.55,0,0,0,0,0,142.56,5,1,2,1,3,3,1,1,1,0,0,0,3
"10609",2,15,1,1,1,6,NA,NA,NA,3,2,1,4,2,2,1,9,16,9,28,29,31,32,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,31,32,29,5,14,NA,4,5,NA,4,5,4,4,4,1,0,1,0,0,0,0,0,0,0,1250,1000,250,750,0,300,150,50,0,0,0,0,0,125,10,16,5520,1,2,2,2,6,0,0,1,0,3
"10613",2,15,1,1,1,6,NA,NA,NA,9,NA,NA,4,2,2,16,15,NA,15,29,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,997,NA,10,NA,NA,9,NA,NA,4,5,4,3,3,1,1,0,0,0,0,0,0,0,0,451.56,0,451.56,255.6,0,17.04,51.12,127.8,0,0,0,0,0,150.52,2,1,1,1,6,3,1,2,0,0,0,1,3
"10614",2,15,1,1,1,6,NA,NA,NA,9,NA,NA,4,2,2,16,2,1,2,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,NA,NA,1,10,12,1,NA,NA,4,3,2,4,3,1,1,0,0,0,0,0,0,0,0,566.757118812901,429.361453646137,137.395665166764,60.1106035104592,0,429.361453646137,42.9361453646138,34.348916291691,0,0,0,0,0,283.378559406451,3,2,217,1,2,3,2,2,1,0,0,0,1
"10634",2,15,2,2,1,6,NA,NA,NA,9,NA,NA,4,3,5,16,15,NA,16,7,20,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,20,7,NA,6,10,11,9,10,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,3500,3000,500,1600,0,0,1500,400,0,0,0,0,0,700,7,9,804,1,5,3,1,3,0,1,0,0,3
"10649",2,15,4,6,1,7,NA,NA,NA,6,7,1,4,3,4,14,15,22,14,2,3,4,5,6,21,25,28,29,31,47,54,70,96,97,98,99,100,101,102,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6,6,96,28,31,5,8,18,7,8,10,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1300,900,400,500,0,300,300,200,0,0,0,0,0,216.666666666667,12,17,5632,2,5,3,7,21,0,0,0,1,3
"10652",2,15,2,2,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,NA,16,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,36,NA,NA,10,NA,NA,9,NA,NA,4,5,4,5,5,1,1,0,0,0,0,0,0,0,0,360.701373211346,360.701373211346,0,190.959550523654,0,0,169.741822687692,0,0,0,0,0,0,120.233791070449,2,9,855,1,2,4,1,1,0,0,0,1,3
"10666",2,16,3,4,1,6,NA,NA,NA,2,3,NA,4,3,3,16,13,7,7,9,11,20,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,10,11,20,9,20,NA,NA,9,NA,NA,4,5,5,4,4,1,1,0,0,0,0,0,0,0,0,1535.3,1299.1,236.2,1062.9,0,59.05,295.25,94.48,23.62,0,0,0,0,153.53,8,12,1303,1,3,1,2,4,0,1,0,0,3
"10714",2,20,1,1,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,1,2,18,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,29,NA,4,5,NA,7,NA,NA,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,117.76,0,117.76,88.32,0,0,0,29.44,0,0,0,0,0,39.2533333333333,7,2,201,1,6,3,2,2,0,1,0,0,2
"10723",2,20,1,1,1,6,NA,NA,NA,3,2,NA,4,2,2,16,3,2,2,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,5,NA,9,10,16,1,7,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,778.891174025292,341.311862775128,437.579311250164,507.59200105019,0,8.75158622500328,175.031724500066,87.5158622500328,0,0,0,0,0,194.722793506323,8,3,401,1,3,2,1,2,0,1,0,0,3
"10724",2,20,1,1,1,6,NA,NA,NA,3,2,NA,4,3,5,13,15,1,15,96,97,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,104,97,96,8,11,16,1,3,10,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,1998.627,1998.62703012713,0,434.484136984159,0,1303.45241095248,260.690482190495,0,0,0,0,0,0,399.7254,5,14,1702,1,3,4,1,3,1,0,0,0,2
"10727",2,20,1,1,1,6,NA,NA,NA,3,4,2,4,2,2,13,16,1,1,5,6,9,25,279,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,9,5,4,5,14,4,6,7,4,4,4,4,5,1,1,0,0,0,0,0,0,0,0,1063.35,519.86,543.49,519.86,0,354.45,70.89,118.15,0,0,0,0,0,212.67,10,7,5325,1,2,2,3,6,0,0,1,0,2
"10729",2,20,1,1,1,6,NA,NA,NA,3,5,NA,4,3,3,16,1,NA,1,59,552,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,59,997,NA,10,NA,NA,10,NA,NA,4,5,5,4,4,1,1,0,0,0,0,0,0,0,0,224.575,0,224.575,62.881,0,26.949,89.83,44.915,0,0,0,0,0,37.4291666666667,6,1,4,2,4,1,2,3,0,1,0,0,3
"10735",2,20,1,1,1,6,NA,NA,NA,9,NA,NA,4,2,2,16,1,NA,16,701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,997,NA,NA,12,NA,NA,1,NA,NA,4,4,3,4,4,1,1,0,0,0,0,0,0,0,0,394.785,0,394.785,175.46,0,87.73,114.049,17.546,0,0,0,0,0,131.595,11,1,9,1,5,4,1,1,0,0,1,0,2
"10736",2,20,1,1,1,6,NA,NA,NA,9,NA,NA,4,2,2,16,15,NA,16,11,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,20,NA,10,NA,NA,1,NA,NA,4,4,4,5,5,1,0,0,0,0,0,0,0,0,1,85.2,0,85.2,0,0,42.6,42.6,0,0,0,0,0,0,85.2,2,1,1,1,3,1,1,2,0,0,0,1,2
"10737",2,20,1,1,1,6,NA,NA,NA,9,NA,NA,4,3,4,16,15,1,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,6,NA,5,10,NA,4,5,NA,4,5,4,4,5,1,1,0,0,0,0,0,0,0,0,366.36,0,366.36,68.16,0,85.2,170.4,42.6,0,0,0,0,0,122.12,2,1,3,1,2,3,1,2,0,0,0,1,3
"10753",2,20,1,1,2,6,NA,NA,NA,2,5,3,4,2,2,2,3,11,4,5,8,9,16,17,19,35,38,40,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,16,17,40,5,10,12,1,5,7,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,2094.71533246125,1538.97452997153,555.740802489719,940.484434982601,0,854.985849984183,256.495754995255,42.7492924992092,0,0,0,0,0,130.919708278828,7,2,210,2,6,2,2,10,0,1,0,0,2
"10754",2,20,1,1,2,6,NA,NA,NA,2,NA,NA,4,3,3,16,1,NA,16,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,69,NA,NA,5,8,10,1,NA,NA,3,5,4,3,3,1,1,0,0,0,0,0,0,0,0,613.981229716692,438.558021226208,175.423208490483,175.423208490483,0,175.423208490483,175.423208490483,87.7116042452417,0,0,0,0,0,204.660409905564,9,1,2,1,2,5,1,1,0,0,1,0,3
"10777",2,20,2,2,1,7,NA,NA,NA,3,2,4,4,3,21,1,6,14,14,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,20,NA,4,9,16,1,3,7,4,5,5,5,5,1,1,0,0,0,0,0,0,0,0,598.490094988928,0,598.490094988928,341.994339993673,0,170.997169996837,42.7492924992092,42.7492924992092,0,0,0,0,0,149.622523747232,7,7,5001,1,5,3,1,2,0,1,0,0,3
"10782",2,20,3,3,1,1,9,10,NA,2,4,5,4,2,2,1,2,NA,1,5,6,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,6,14,5,6,10,7,NA,NA,3,4,2,4,4,1,1,0,0,0,0,0,0,0,0,529.997,494.065,35.932,44.915,0,449.15,26.949,8.983,0,0,0,0,0,264.9985,6,1,15,2,3,4,1,4,0,1,0,0,2
"10788",2,20,3,3,1,6,NA,NA,NA,2,NA,NA,4,2,2,16,17,1,16,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,5,8,5,9,12,1,3,10,4,4,5,5,5,1,1,0,0,0,0,0,0,0,0,1851.01938281725,1851.01938281725,0,423.090144643943,0,546.49143683176,590.563326898837,290.874474442711,0,0,0,0,0,264.431340402464,10,2,205,1,2,2,1,3,0,0,1,0,2
